file,type,lines
how-to-use-batch-model-openai-embeddings.md,azurecli,1
how-to-use-batch-model-openai-embeddings.md,python,16
how-to-use-batch-model-openai-embeddings.md,jsonl,2
how-to-use-batch-pipeline-deployments.md,azurecli,1
how-to-use-batch-pipeline-deployments.md,azurecli,1
how-to-use-batch-pipeline-deployments.md,python,1
how-to-use-batch-pipeline-from-job.md,azurecli,1
how-to-use-batch-pipeline-from-job.md,python,2
how-to-use-batch-pipeline-from-job.md,python,2
how-to-use-batch-pipeline-from-job.md,python,4
how-to-use-batch-pipeline-from-job.md,python,1
how-to-use-batch-pipeline-from-job.md,python,4
how-to-use-batch-pipeline-from-job.md,python,1
how-to-use-batch-pipeline-from-job.md,python,2
how-to-use-batch-pipeline-from-job.md,azurecli,1
how-to-use-batch-pipeline-from-job.md,python,1
how-to-use-batch-pipeline-from-job.md,python,10
how-to-use-batch-pipeline-from-job.md,python,1
how-to-use-batch-pipeline-from-job.md,python,3
how-to-use-batch-pipeline-from-job.md,python,3
how-to-use-batch-pipeline-from-job.md,python,1
how-to-use-batch-pipeline-from-job.md,python,1
how-to-use-batch-pipeline-from-job.md,python,1
how-to-use-batch-scoring-pipeline.md,azurecli,1
how-to-use-batch-scoring-pipeline.md,azurecli,1
how-to-use-batch-scoring-pipeline.md,python,1
how-to-use-batch-training-pipeline.md,azurecli,1
how-to-use-batch-training-pipeline.md,azurecli,1
how-to-use-batch-training-pipeline.md,python,1
how-to-use-event-grid-batch.md,azurecli,1
how-to-use-event-grid-batch.md,python,2
how-to-use-event-grid-batch.md,azurecli,1
how-to-use-event-grid-batch.md,python,13
how-to-use-event-grid-batch.md,fx,10
how-to-use-event-grid.md,,1
how-to-use-event-grid.md,azurecli-interactive,1
how-to-use-event-grid.md,azurecli-interactive,10
how-to-use-low-priority-batch.md,yaml,8
how-to-use-low-priority-batch.md,azurecli,1
how-to-use-low-priority-batch.md,python,12
how-to-use-low-priority-batch.md,yaml,17
how-to-use-low-priority-batch.md,azurecli,1
how-to-use-low-priority-batch.md,python,17
how-to-use-mlflow-azure-databricks.md,python,8
how-to-use-mlflow-azure-databricks.md,bash,2
how-to-use-mlflow-azure-databricks.md,bash,1
how-to-use-mlflow-azure-databricks.md,python,4
how-to-use-mlflow-azure-databricks.md,python,11
how-to-use-mlflow-azure-databricks.md,python,1
how-to-use-mlflow-azure-databricks.md,python,6
how-to-use-mlflow-azure-databricks.md,python,3
how-to-use-mlflow-azure-databricks.md,bash,1
how-to-use-mlflow-azure-databricks.md,python,1
how-to-use-mlflow-azure-databricks.md,python,1
how-to-use-mlflow-azure-databricks.md,python,2
how-to-use-mlflow-azure-databricks.md,python,1
how-to-use-mlflow-azure-databricks.md,python,7
how-to-use-mlflow-azure-databricks.md,python,9
how-to-use-mlflow-azure-synapse.md,pip,3
how-to-use-mlflow-azure-synapse.md,python,1
how-to-use-mlflow-azure-synapse.md,python,3
how-to-use-mlflow-azure-synapse.md,python,16
how-to-use-mlflow-cli-runs.md,python,2
how-to-use-mlflow-cli-runs.md,python,5
how-to-use-mlflow-cli-runs.md,python,2
how-to-use-mlflow-cli-runs.md,python,2
how-to-use-mlflow-cli-runs.md,python,9
how-to-use-mlflow-cli-runs.md,azurecli,2
how-to-use-mlflow-cli-runs.md,python,2
how-to-use-mlflow-cli-runs.md,python,5
how-to-use-mlflow-cli-runs.md,azurecli,1
how-to-use-mlflow-cli-runs.md,python,2
how-to-use-mlflow-cli-runs.md,python,1
how-to-use-mlflow-cli-runs.md,python,9
how-to-use-mlflow-cli-runs.md,python,1
how-to-use-mlflow-configure-tracking.md,bash,1
how-to-use-mlflow-configure-tracking.md,python,3
how-to-use-mlflow-configure-tracking.md,python,2
how-to-use-mlflow-configure-tracking.md,bash,1
how-to-use-mlflow-configure-tracking.md,python,3
how-to-use-mlflow-configure-tracking.md,bash,1
how-to-use-mlflow-configure-tracking.md,bash,1
how-to-use-parallel-job-in-pipeline.md,azurecli,1
how-to-use-secrets-in-runs.md,python,6
how-to-use-secrets-in-runs.md,python,2
how-to-use-secrets-in-runs.md,python,5
how-to-use-secrets-in-runs.md,python,2
how-to-use-secrets-in-runs.md,python,12
how-to-use-serverless-compute.md,python,21
how-to-use-serverless-compute.md,yml,6
how-to-use-serverless-compute.md,bash,1
how-to-use-serverless-compute.md,python,22
how-to-use-serverless-compute.md,yaml,6
how-to-use-serverless-compute.md,python,19
how-to-use-serverless-compute.md,yaml,4
how-to-use-serverless-compute.md,python,20
how-to-use-serverless-compute.md,yaml,7
how-to-use-serverless-compute.md,python,20
how-to-use-serverless-compute.md,yaml,4
how-to-use-serverless-compute.md,python,25
how-to-use-serverless-compute.md,yaml,12
how-to-workspace-diagnostic-api.md,python,14
how-to-workspace-diagnostic-api.md,python,11
how-to-workspace-diagnostic-api.md,json,17
interactive-data-wrangling-with-apache-spark-azure-ml.md,python,18
interactive-data-wrangling-with-apache-spark-azure-ml.md,python,30
interactive-data-wrangling-with-apache-spark-azure-ml.md,python,8
interactive-data-wrangling-with-apache-spark-azure-ml.md,python,9
interactive-data-wrangling-with-apache-spark-azure-ml.md,python,18
interactive-data-wrangling-with-apache-spark-azure-ml.md,python,18
interactive-data-wrangling-with-apache-spark-azure-ml.md,python,15
migrate-to-v2-assets-data.md,python,10
migrate-to-v2-assets-data.md,python,20
migrate-to-v2-assets-data.md,python,19
migrate-to-v2-assets-data.md,python,16
migrate-to-v2-assets-data.md,yaml,9
migrate-to-v2-assets-data.md,python,21
migrate-to-v2-assets-data.md,python,12
migrate-to-v2-assets-data.md,python,36
migrate-to-v2-assets-model.md,python,5
migrate-to-v2-assets-model.md,python,10
migrate-to-v2-assets-model.md,python,3
migrate-to-v2-assets-model.md,python,11
migrate-to-v2-command-job.md,python,21
migrate-to-v2-command-job.md,python,25
migrate-to-v2-deploy-endpoints.md,python,18
migrate-to-v2-deploy-endpoints.md,python,19
migrate-to-v2-deploy-endpoints.md,python,16
migrate-to-v2-deploy-endpoints.md,python,16
migrate-to-v2-deploy-endpoints.md,python,19
migrate-to-v2-deploy-endpoints.md,python,8
migrate-to-v2-deploy-endpoints.md,python,12
migrate-to-v2-deploy-endpoints.md,python,1
migrate-to-v2-deploy-endpoints.md,python,1
migrate-to-v2-deploy-pipelines.md,python,1
migrate-to-v2-deploy-pipelines.md,python,9
migrate-to-v2-deploy-pipelines.md,python,7
migrate-to-v2-deploy-pipelines.md,python,1
migrate-to-v2-deploy-pipelines.md,python,1
migrate-to-v2-deploy-pipelines.md,python,7
migrate-to-v2-deploy-pipelines.md,python,9
migrate-to-v2-deploy-pipelines.md,python,2
migrate-to-v2-deploy-pipelines.md,python,3
migrate-to-v2-deploy-pipelines.md,python,6
migrate-to-v2-deploy-pipelines.md,python,1
migrate-to-v2-deploy-pipelines.md,python,4
migrate-to-v2-deploy-pipelines.md,python,1
migrate-to-v2-deploy-pipelines.md,python,1
migrate-to-v2-deploy-pipelines.md,python,6
migrate-to-v2-deploy-pipelines.md,python,12
migrate-to-v2-deploy-pipelines.md,python,21
migrate-to-v2-execution-automl.md,python,39
migrate-to-v2-execution-automl.md,python,48
migrate-to-v2-execution-hyperdrive.md,python,46
migrate-to-v2-execution-hyperdrive.md,python,49
migrate-to-v2-execution-hyperdrive.md,`python,69
migrate-to-v2-execution-hyperdrive.md,python,50
migrate-to-v2-execution-parallel-run-step.md,python,24
migrate-to-v2-execution-parallel-run-step.md,python,24
migrate-to-v2-execution-parallel-run-step.md,python,7
migrate-to-v2-execution-parallel-run-step.md,python,51
migrate-to-v2-execution-pipeline.md,python,99
migrate-to-v2-execution-pipeline.md,python,75
migrate-to-v2-local-runs.md,python,21
migrate-to-v2-local-runs.md,python,25
migrate-to-v2-resource-compute.md,python,15
migrate-to-v2-resource-compute.md,python,8
migrate-to-v2-resource-compute.md,python,9
migrate-to-v2-resource-compute.md,python,9
migrate-to-v2-resource-datastore.md,python,10
migrate-to-v2-resource-datastore.md,python,17
migrate-to-v2-resource-datastore.md,python,8
migrate-to-v2-resource-datastore.md,python,16
migrate-to-v2-resource-datastore.md,python,5
migrate-to-v2-resource-datastore.md,python,13
migrate-to-v2-resource-datastore.md,python,2
migrate-to-v2-resource-datastore.md,python,4
migrate-to-v2-resource-datastore.md,python,13
migrate-to-v2-resource-workspace.md,python,8
migrate-to-v2-resource-workspace.md,python,21
migrate-to-v2-resource-workspace.md,python,18
migrate-to-v2-resource-workspace.md,python,22
migrate-to-v2-resource-workspace.md,python,13
migrate-to-v2-resource-workspace.md,python,15
migrate-to-v2-resource-workspace.md,python,4
migrate-to-v2-resource-workspace.md,python,7
monitor-azure-machine-learning.md,Kusto,3
monitor-azure-machine-learning.md,Kusto,3
monitor-azure-machine-learning.md,Kusto,3
monitor-azure-machine-learning.md,Kusto,3
monitor-azure-machine-learning.md,Kusto,4
quickstart-spark-jobs.md,python,23
quickstart-spark-jobs.md,yaml,36
quickstart-spark-jobs.md,azurecli,1
quickstart-spark-jobs.md,python,46
reference-automated-ml-forecasting.md,,1
reference-automl-images-schema.md,json,9
reference-automl-images-schema.md,json,6
reference-automl-images-schema.md,json,16
reference-automl-images-schema.md,json,6
reference-automl-images-schema.md,json,27
reference-automl-images-schema.md,json,6
reference-automl-images-schema.md,json,15
reference-automl-images-schema.md,python,6
reference-automl-images-schema.md,json,10
reference-automl-images-schema.md,json,16
reference-automl-images-schema.md,json,16
reference-automl-images-schema.md,json,36
reference-automl-images-schema.md,json,51
reference-automl-images-schema.md,json,10
reference-automl-images-schema.md,python,39
reference-automl-images-schema.md,json,24
reference-automl-images-schema.md,json,29
reference-checkpoint-performance-for-large-models.md,python,2
reference-checkpoint-performance-for-large-models.md,python,2
reference-checkpoint-performance-for-large-models.md,python,3
reference-checkpoint-performance-for-large-models.md,python,2
reference-checkpoint-performance-for-large-models.md,python,2
reference-checkpoint-performance-for-large-models.md,python,5
reference-checkpoint-performance-for-large-models.md,python,7
reference-checkpoint-performance-for-large-models.md,python,12
reference-checkpoint-performance-for-large-models.md,python,2
reference-checkpoint-performance-for-large-models.md,python,16
reference-checkpoint-performance-for-large-models.md,python,3
reference-checkpoint-performance-for-large-models.md,python,7
reference-kubernetes.md,,15
reference-kubernetes.md,,16
reference-kubernetes.md,yaml,18
reference-kubernetes.md,yaml,18
reference-kubernetes.md,bash,1
reference-kubernetes.md,bash,1
reference-kubernetes.md,yaml,23
reference-kubernetes.md,yaml,23
reference-kubernetes.md,bash,1
reference-kubernetes.md,azurecli,1
reference-migrate-sdk-v1-mlflow-tracking.md,bash,1
reference-migrate-sdk-v1-mlflow-tracking.md,python,5
reference-migrate-sdk-v1-mlflow-tracking.md,python,3
reference-migrate-sdk-v1-mlflow-tracking.md,python,1
reference-migrate-sdk-v1-mlflow-tracking.md,python,1
reference-migrate-sdk-v1-mlflow-tracking.md,python,1
reference-migrate-sdk-v1-mlflow-tracking.md,python,1
reference-migrate-sdk-v1-mlflow-tracking.md,python,1
reference-migrate-sdk-v1-mlflow-tracking.md,python,1
reference-migrate-sdk-v1-mlflow-tracking.md,python,1
reference-migrate-sdk-v1-mlflow-tracking.md,python,1
reference-migrate-sdk-v1-mlflow-tracking.md,python,4
reference-migrate-sdk-v1-mlflow-tracking.md,python,6
reference-migrate-sdk-v1-mlflow-tracking.md,python,2
reference-migrate-sdk-v1-mlflow-tracking.md,python,7
reference-migrate-sdk-v1-mlflow-tracking.md,python,1
reference-migrate-sdk-v1-mlflow-tracking.md,python,2
reference-migrate-sdk-v1-mlflow-tracking.md,python,5
reference-migrate-sdk-v1-mlflow-tracking.md,python,11
reference-migrate-sdk-v1-mlflow-tracking.md,python,7
reference-migrate-sdk-v1-mlflow-tracking.md,python,7
reference-migrate-sdk-v1-mlflow-tracking.md,python,4
reference-migrate-sdk-v1-mlflow-tracking.md,python,4
reference-migrate-sdk-v1-mlflow-tracking.md,python,4
reference-migrate-sdk-v1-mlflow-tracking.md,python,4
reference-migrate-sdk-v1-mlflow-tracking.md,python,4
reference-migrate-sdk-v1-mlflow-tracking.md,python,4
reference-migrate-sdk-v1-mlflow-tracking.md,python,5
reference-migrate-sdk-v1-mlflow-tracking.md,python,3
reference-migrate-sdk-v1-mlflow-tracking.md,python,3
reference-migrate-sdk-v1-mlflow-tracking.md,python,1
reference-migrate-sdk-v1-mlflow-tracking.md,python,1
reference-yaml-component-command.md,azurecli,1
reference-yaml-component-command.md,azurecli,1
reference-yaml-connection-ai-content-safety.md,yml,7
reference-yaml-connection-ai-content-safety.md,yml,6
reference-yaml-connection-ai-search.md,yml,7
reference-yaml-connection-ai-search.md,yml,6
reference-yaml-connection-ai-services.md,yml,6
reference-yaml-connection-ai-services.md,yml,6
reference-yaml-connection-api-key.md,yml,4
reference-yaml-connection-azure-openai.md,yml,6
reference-yaml-connection-azure-openai.md,yml,5
reference-yaml-connection-blob.md,yml,10
reference-yaml-connection-blob.md,yml,9
reference-yaml-connection-blob.md,yml,7
reference-yaml-connection-container-registry.md,yml,7
reference-yaml-connection-container-registry.md,yml,7
reference-yaml-connection-custom-key.md,yml,8
reference-yaml-connection-data-lake.md,yml,12
reference-yaml-connection-data-lake.md,yml,6
reference-yaml-connection-git.md,yml,7
reference-yaml-connection-git.md,yml,6
reference-yaml-connection-onelake.md,yml,15
reference-yaml-connection-onelake.md,yml,9
reference-yaml-connection-openai.md,yml,3
reference-yaml-connection-python-feed.md,yml,8
reference-yaml-connection-python-feed.md,yml,8
reference-yaml-connection-python-feed.md,yml,3
reference-yaml-connection-serp.md,yml,3
reference-yaml-connection-serverless.md,yml,6
reference-yaml-connection-speech.md,yml,7
reference-yaml-connection-speech.md,yml,6
reference-yaml-core-syntax.md,,1
reference-yaml-core-syntax.md,,1
reference-yaml-core-syntax.md,,1
reference-yaml-core-syntax.md,yaml,13
reference-yaml-core-syntax.md,yaml,29
reference-yaml-core-syntax.md,yaml,37
reference-yaml-core-syntax.md,cli,1
reference-yaml-core-syntax.md,cli,1
reference-yaml-deployment-batch.md,yml,17
reference-yaml-deployment-managed-online.md,yml,12
reference-yaml-deployment-managed-online.md,yml,32
reference-yaml-feature-entity.md,yaml,10
reference-yaml-feature-retrieval-spec.md,yaml,10
reference-yaml-feature-set.md,yaml,10
reference-yaml-feature-set.md,yaml,29
reference-yaml-feature-store.md,yaml,3
reference-yaml-feature-store.md,yaml,19
reference-yaml-feature-store.md,yaml,20
reference-yaml-feature-store.md,python,17
reference-yaml-featureset-spec.md,yaml,19
reference-yaml-featureset-spec.md,yaml,38
reference-yaml-featureset-spec.md,python,20
reference-yaml-job-sweep.md,yml,37
reference-yaml-mltable.md,bash,3
reference-yaml-mltable.md,yml,11
reference-yaml-mltable.md,python,4
reference-yaml-mltable.md,azurecli,1
reference-yaml-mltable.md,yaml,49
reference-yaml-mltable.md,yaml,20
reference-yaml-mltable.md,yaml,25
reference-yaml-mltable.md,yaml,8
reference-yaml-schedule-data-import.md,yml,17
reference-yaml-schedule-data-import.md,yml,24
reference-yaml-schedule-data-import.md,yml,12
reference-yaml-schedule-data-import.md,yml,19
samples-notebooks.md,bash,1
samples-notebooks.md,bash,1
troubleshooting-managed-feature-store.md,json,13
troubleshooting-managed-feature-store.md,json,6
troubleshooting-managed-feature-store.md,json,6
troubleshooting-managed-feature-store.md,python,20
troubleshooting-managed-feature-store.md,python,21
troubleshooting-managed-feature-store.md,json,2
troubleshooting-managed-feature-store.md,json,2
troubleshooting-managed-feature-store.md,json,2
troubleshooting-managed-feature-store.md,python,20
troubleshooting-managed-feature-store.md,python,4
troubleshooting-managed-feature-store.md,python,5
troubleshooting-managed-feature-store.md,python,8
troubleshooting-managed-feature-store.md,json,1
troubleshooting-managed-feature-store.md,json,1
troubleshooting-managed-feature-store.md,python,1
troubleshooting-managed-feature-store.md,json,1
troubleshooting-managed-feature-store.md,json,1
troubleshooting-managed-feature-store.md,python,8
troubleshooting-managed-feature-store.md,python,5
troubleshooting-managed-feature-store.md,python,8
troubleshooting-managed-feature-store.md,yaml,9
troubleshooting-managed-feature-store.md,,5
troubleshooting-managed-feature-store.md,python,7
troubleshooting-managed-feature-store.md,python,27
tutorial-auto-train-image-models.md,python,1
tutorial-auto-train-image-models.md,python,1
tutorial-auto-train-image-models.md,yml,7
tutorial-auto-train-image-models.md,azurecli,1
tutorial-auto-train-image-models.md,python,11
tutorial-auto-train-image-models.md,yaml,1
tutorial-auto-train-image-models.md,python,1
tutorial-auto-train-image-models.md,,1
tutorial-auto-train-image-models.md,python,60
tutorial-auto-train-image-models.md,python,4
tutorial-auto-train-image-models.md,yml,5
tutorial-auto-train-image-models.md,azurecli,1
tutorial-auto-train-image-models.md,yaml,10
tutorial-auto-train-image-models.md,yaml,7
tutorial-auto-train-image-models.md,yaml,3
tutorial-auto-train-image-models.md,yaml,3
tutorial-auto-train-image-models.md,python,2
tutorial-auto-train-image-models.md,azurecli,1
tutorial-auto-train-image-models.md,yaml,4
tutorial-auto-train-image-models.md,yaml,7
tutorial-auto-train-image-models.md,yaml,25
tutorial-auto-train-image-models.md,azurecli,1
tutorial-auto-train-image-models.md,yaml,1
tutorial-auto-train-image-models.md,python,2
tutorial-auto-train-image-models.md,yaml,1
tutorial-auto-train-image-models.md,azurecli,1
tutorial-auto-train-image-models.md,yaml,3
tutorial-auto-train-image-models.md,azurecli,1
tutorial-auto-train-image-models.md,yaml,17
tutorial-auto-train-image-models.md,azurecli,1
tutorial-auto-train-image-models.md,azurecli,1
tutorial-auto-train-image-models.md,yaml,1
tutorial-auto-train-image-models.md,yaml,1
tutorial-azure-ml-in-a-day.md,python,16
tutorial-azure-ml-in-a-day.md,python,4
tutorial-azure-ml-in-a-day.md,python,4
tutorial-azure-ml-in-a-day.md,python,124
tutorial-azure-ml-in-a-day.md,python,20
tutorial-azure-ml-in-a-day.md,python,1
tutorial-azure-ml-in-a-day.md,python,4
tutorial-azure-ml-in-a-day.md,python,22
tutorial-azure-ml-in-a-day.md,python,5
tutorial-azure-ml-in-a-day.md,python,5
tutorial-azure-ml-in-a-day.md,python,16
tutorial-azure-ml-in-a-day.md,python,2
tutorial-azure-ml-in-a-day.md,python,11
tutorial-azure-ml-in-a-day.md,python,6
tutorial-azure-ml-in-a-day.md,python,1
tutorial-cloud-workstation.md,bash,1
tutorial-cloud-workstation.md,bash,1
tutorial-cloud-workstation.md,bash,1
tutorial-cloud-workstation.md,bash,1
tutorial-cloud-workstation.md,bash,1
tutorial-cloud-workstation.md,bash,1
tutorial-cloud-workstation.md,bash,1
tutorial-create-secure-workspace-vnet.md,azurecli-interactive,1
tutorial-create-secure-workspace-vnet.md,azurecli-interactive,4
tutorial-deploy-model.md,python,13
tutorial-deploy-model.md,python,15
tutorial-deploy-model.md,python,8
tutorial-deploy-model.md,python,4
tutorial-deploy-model.md,python,11
tutorial-deploy-model.md,python,4
tutorial-deploy-model.md,python,5
tutorial-deploy-model.md,python,15
tutorial-deploy-model.md,python,9
tutorial-deploy-model.md,python,7
tutorial-deploy-model.md,python,5
tutorial-deploy-model.md,python,5
tutorial-deploy-model.md,python,11
tutorial-deploy-model.md,python,6
tutorial-deploy-model.md,python,4
tutorial-deploy-model.md,python,19
tutorial-deploy-model.md,python,6
tutorial-deploy-model.md,python,2
tutorial-deploy-model.md,python,6
tutorial-deploy-model.md,python,4
tutorial-deploy-model.md,python,2
tutorial-deploy-model.md,python,3
tutorial-deploy-model.md,python,1
tutorial-develop-feature-set-with-custom-source.md,python,27
tutorial-explore-data.md,bash,1
tutorial-explore-data.md,bash,3
tutorial-explore-data.md,python,15
tutorial-explore-data.md,python,27
tutorial-explore-data.md,python,3
tutorial-explore-data.md,python,1
tutorial-explore-data.md,python,10
tutorial-explore-data.md,python,9
tutorial-explore-data.md,python,24
tutorial-explore-data.md,python,18
tutorial-feature-store-domain-specific-language.md,python,41
tutorial-get-started-with-feature-store.md,python,74
tutorial-get-started-with-feature-store.md,python,7
tutorial-get-started-with-feature-store.md,AzureCLI,1
tutorial-network-isolation-for-feature-store.md,YAML,2
tutorial-network-isolation-for-feature-store.md,cli,4
tutorial-pipeline-python-sdk.md,python,16
tutorial-pipeline-python-sdk.md,python,4
tutorial-pipeline-python-sdk.md,python,3
tutorial-pipeline-python-sdk.md,python,4
tutorial-pipeline-python-sdk.md,python,16
tutorial-pipeline-python-sdk.md,python,17
tutorial-pipeline-python-sdk.md,python,4
tutorial-pipeline-python-sdk.md,python,48
tutorial-pipeline-python-sdk.md,python,23
tutorial-pipeline-python-sdk.md,python,7
tutorial-pipeline-python-sdk.md,python,4
tutorial-pipeline-python-sdk.md,python,91
tutorial-pipeline-python-sdk.md,python,31
tutorial-pipeline-python-sdk.md,python,13
tutorial-pipeline-python-sdk.md,python,34
tutorial-pipeline-python-sdk.md,python,9
tutorial-pipeline-python-sdk.md,python,7
tutorial-train-deploy-image-classification-model-vscode.md,bash,1
tutorial-train-deploy-image-classification-model-vscode.md,yml,8
tutorial-train-deploy-image-classification-model-vscode.md,yml,10
tutorial-train-model.md,python,16
tutorial-train-model.md,python,4
tutorial-train-model.md,python,4
tutorial-train-model.md,python,20
tutorial-train-model.md,python,16
tutorial-train-model.md,python,4
tutorial-train-model.md,python,103
tutorial-train-model.md,python,20
tutorial-train-model.md,python,1
